1,271.5688655,5217.129509
2,182.0987412,689.4464712
3,89.53661665,1256.23815
4,181.8429367,1973.459774
5,91.95756803,1317.943376
6,181.7787515,2669.200308
7,271.7234826,1325.781873
8,181.6520484,330.0000329
9,270.9322424,330.0007052
10,1.652290398,328.984557
11,270.7559131,893.6737225
12,181.6373768,28.86584662
13,272.0136247,2570.089871
14,1.469148617,6.922893232
15,271.9899154,1437.262653
16,2.103671056,3435.671768
17,271.6178207,1005.756598
18,1.641890037,1330.386142
19,92.10877918,254.804633
20,1.641616984,229.1279635
21,1.64161063,130.866965
22,92.17273337,309.113268
23,1.621421501,365.3583038
24,28.94988451,226.5535138
25,274.7893274,769.4871372
26,274.7893217,208.264987
27,1.723634786,418.4260509
28,7.266949792,0.049280442
29,336.3706692,0.011459509
30,272.6232434,1669.804987
31,181.8407489,665.8396761
32,219.9918568,111.9782248
33,233.5808107,70.05243873
34,272.4333759,4639.060901
35,268.7108128,1760.358891
36,302.5812677,353.8860775
37,259.5830227,280.2001929
38,270.2307632,4896.22142
39,26.39289222,243.4219412
40,21.64636122,212.8201862
41,10.30477497,23.50716647
42,10.30476174,59.53554636
43,0,81.70259123
44,357.0643431,290.0551095
45,353.8842986,209.1599501
46,346.6077523,10.44952626
47,346.6078799,149.8884326
48,333.4349488,49.82670758
49,327.9942837,29.90810171
50,327.9946168,110.2335663
51,338.9624019,61.98120683
52,338.9625215,41.47274283
53,324.4615908,20.91336581
54,324.4625764,42.98093413
55,314.9995716,31.02854791
56,315,63.50750278
57,313.0253425,152.4008638
58,265.571917,9.029924831
59,265.5717828,22.61874658
60,265.5715928,63.92719668
61,265.5716987,164.5065154
62,265.5716081,154.7770104
63,263.2902026,55.7381783
64,263.290385,39.61589388
65,276.3414678,14.6407932
66,276.3407136,35.80274771
67,282.2003604,210.8780133
68,299.7389005,3.50870877
69,299.7462409,27.43915886
70,299.7448813,13.9634986
71,311.6333997,67.07946662
72,313.1602288,115.2419482
73,328.3760757,47.39362254
74,326.2918855,44.77802854
75,332.0859517,10.6012467
76,332.0868522,49.11886159
77,0,24.83403917
78,339.1921335,3.267590383
79,339.1945469,69.60979224
80,339.1947331,17.29406447
81,339.1946624,41.34748647
82,345.9638138,79.65027494
83,345.9639693,42.84828484
84,354.2896574,74.64550187
85,356.9870526,98.89050448
86,356.9871659,42.42782354
87,3.012913351,141.318328
88,8.746132998,97.69394301
89,14.93138508,75.43873244
90,14.93161479,12.25673163
91,14.93124174,27.61078923
92,20.5560799,63.45962189
93,23.19828752,48.87857275
94,23.19847527,64.25476773
95,19.29004058,157.3871164
96,11.31565179,1.289170191
97,11.3096019,22.30387969
98,11.31013722,90.02604364
99,3.576214154,87.78562067
100,3.576109498,31.28604753
101,0,74.27639526
102,349.6948093,83.04115755
103,343.3014988,77.54653163
104,333.4348108,182.6924012
105,338.1987941,119.9952516
106,344.4757367,138.7584298
107,345.9634395,14.3791766
108,345.9639605,67.0556644
109,345.9635345,41.0627639
110,349.8244612,135.7469634
111,349.8244592,158.5558995
112,345.2568571,38.73671297
113,345.2564996,107.190905
114,340.3461901,89.30492938
115,340.3452776,21.11302989
116,333.4350754,132.8678945
117,332.5254678,53.06836201
118,332.5253976,156.2257781
119,334.0935522,289.0046066
120,333.4349488,182.6932815
121,337.1664636,77.44572675
122,337.1663217,75.67658178
123,337.1663935,153.1223085
124,345.9638859,35.2280517
125,345.9639133,87.26947364
126,350.5378432,74.71285495
127,350.5371039,5.383969737
128,350.5376778,10.26368446
129,358.6216138,69.72208617
130,3.013109153,24.5730625
131,3.013293956,40.96715753
132,11.79495123,8.771510136
133,11.79461064,47.60023951
134,11.79502661,8.230561842
135,19.98212789,21.33389717
136,19.98292467,17.66284278
137,38.65957926,12.81841754
138,38.6590214,29.84820632
139,60.94736531,34.30204221
140,74.74475605,26.32836756
141,74.74431567,11.6582192
142,90,53.30817749
143,94.23624784,9.451365445
144,94.23623143,80.74997228
145,104.9317198,40.00918065
146,104.9315206,11.71310716
147,113.96214,98.44003961
148,122.0059377,53.90110434
149,122.0059258,40.39225984
150,126.869754,183.2435423
151,127.1167637,154.5920985
152,122.1518476,10.16253976
153,122.1531747,10.34094648
154,122.1525628,117.2287706
155,117.645532,37.55860979
156,117.6457839,41.42386167
157,111.8014929,125.5926856
158,108.434862,136.9654914
159,109.218399,90.16475118
160,109.2191441,11.38591129
161,99.46181302,84.96979732
162,96.71073239,79.70436712
163,90,83.81348784
164,84.28863869,80.3521234
165,84.28870047,13.23996259
166,76.75991027,162.6370383
167,72.12107949,131.4458802
168,72.12116071,20.2244227
169,61.92850508,12.26170046
170,61.92815771,66.89651715
171,57.26469356,98.62340591
172,57.2646303,133.8658424
173,48.01303897,11.11334271
174,48.01280537,78.18343409
175,48.01298162,35.99326188
176,37.23477256,146.2109344
177,33.69006754,19.27932815
178,33.69017277,148.6076282
179,25.2775363,185.3778866
180,21.37066859,115.0033599
181,5.195151048,25.92479046
182,5.195029444,25.50508158
183,0,74.50113325
184,352.4050922,140.9265476
185,347.988595,223.7465416
186,338.1985441,75.22534413
187,330.2558415,45.15951757
188,330.255183,217.6249521
189,316.1687357,146.4837634
190,316.1692122,14.88229753
191,310.6011944,40.69158778
192,310.6012305,63.60135463
193,310.6013131,110.3539118
194,303.2749246,107.3262366
195,303.2751581,70.89579774
196,299.0539757,95.8804781
197,309.806077,57.09376687
198,309.8059524,88.37418857
199,319.7637113,79.29347967
200,331.3887672,17.46467915
201,331.3891366,40.87883561
202,345.9637566,9.101151611
203,345.9644606,38.85360052
204,345.9637565,9.640889947
205,0,29.5643636
206,272.0646093,1755.303747
207,1.615745042,2633.210026
208,271.718358,1312.863356
209,272.6895697,2627.614636
210,271.1854156,225.2100667
211,271.1854473,807.6009745
212,6.139508623,2.141222393
213,271.2798397,101.1917852
214,276.0141735,441.3562807
215,6.821061689,474.7199744
216,10.37848569,166.4683071
217,15.88381525,985.4843243
218,16.06373206,1133.392881
219,270.1635932,2731.782019
220,182.041726,86.36011678
221,272.0159892,252.8456528
222,0.385764509,128.0116877
223,271.2255685,4689.974981
224,1.99604267,1199.136487
225,271.9350723,1876.702252
226,169.9834058,513.0888695
227,169.9837399,503.6798302
228,271.7726558,373.8312238
229,181.7453578,1404.900002
230,183.4595489,115.023491
231,184.6774311,0.036209895
232,269.0809382,2561.110851
233,181.5886026,559.0604811
234,181.472257,253.0269478
235,184.0406116,405.6991938
236,271.5179183,2626.874556
237,0.884880636,1992.666822
238,0.665537522,3295.06517
239,2.667917588,323.3754324
240,3.024044691,706.3376878
241,3.276194899,503.2306135
242,3.330917381,573.2402407
243,91.75340053,0.032167357
244,91.73405078,685.4586467
245,353.4319699,393.4766426
246,347.9627236,116.716175
247,91.19699924,2058.52518
248,2.464751485,1362.270221
249,2.464667805,257.999682
250,258.9324074,3.072905803
251,258.9287464,519.3172099
252,284.5072678,524.3297026
253,274.7599002,885.7807459
254,237.57547,0.061800213
255,352.0106772,0.037768225
256,352.1000182,69.07134032
257,346.7146159,49.08674416
258,69.0729135,203.7896761
259,80.88462865,185.5998209
260,52.25585588,265.7509553
261,10.33127768,377.2805426
262,26.55057855,100.4898914
263,35.57432261,84.67759069
264,70.06814426,267.2673742
265,61.13288115,140.2919301
266,29.38842314,106.2394023
267,8.2159779,134.5995881
268,47.94595113,290.3119383
269,57.50355199,252.0887351
270,64.74647351,418.7592489
271,181.959188,565.2872871
272,203.5032859,334.727212
273,182.1342646,798.0699791
274,59.81776228,332.2050277
275,20.71014168,255.1976742
276,72.64601482,85.25875009
277,22.10936159,87.83631412
278,78.74224848,273.5553878
279,183.1108337,117.1531827
280,135.6092822,78.14636975
281,91.80495743,433.8388246
282,111.4262119,66.82800617
283,166.9753291,138.1105092
284,158.4396912,156.7257031
285,153.2356847,90.87429916
286,171.7354447,103.5466759
287,144.6887645,145.1003683
288,122.9694082,99.35362524
289,116.0753922,117.8796562
290,115.9065631,87.65748146
291,108.0603365,108.9991415
